MATCHSTATE:1:400:rf:|AhKd
MATCHSTATE:0:401:rf:7cQs|
MATCHSTATE:1:402:cc/rf:|Js5s/6d9hKd
MATCHSTATE:0:403:rf:Ks6h|
MATCHSTATE:1:404:crf:|9sKh
MATCHSTATE:0:405:crc/crrc/cc/crf:2h4d|/5cQs3c/3d/Kc
MATCHSTATE:1:406:cc/rrc/rf:|4d7h/Jc4c6s/Qs
MATCHSTATE:0:407:rf:3d8h|
MATCHSTATE:1:408:rrc/rc/cc/rf:|9c7d/Ks3c3s/Jh/4d
MATCHSTATE:0:409:rc/rc/cc/cc:7s2h|9sKd/6s3h8d/2d/Ah
MATCHSTATE:1:410:crc/cc/rrc/rrrf:|Jc7s/9h9dKd/6s/3d
MATCHSTATE:0:411:crc/cc/cc/cc:8c4h|9h7d/AcQcKd/5s/5d
MATCHSTATE:1:412:cc/crc/crrc/rf:|Kd2h/9d5cQd/Ac/Qs
MATCHSTATE:0:413:rf:6d6c|
MATCHSTATE:1:414:cc/rc/cc/crc:5sQs|4s2c/6sKsAh/Ad/9h
MATCHSTATE:0:415:cc/crf:Jd4s|/3s4c5c
MATCHSTATE:1:416:rrc/cc/cc/crrf:|3h5h/QdKd6h/Jc/Th
MATCHSTATE:0:417:cc/rf:Qd7s|/Ac4d9s
MATCHSTATE:1:418:f:|3c6h
MATCHSTATE:0:419:cc/cc/cc/cc:2d8c|Ks8s/Qs9s3c/3h/7h
MATCHSTATE:1:420:f:|JsKs
MATCHSTATE:0:421:cc/cc/cc/cc:TcTh|2h5c/Qc3c7d/Ad/Td
MATCHSTATE:1:422:cc/cc/rrrc/cc:8cKh|5cKd/Tc7dTs/Th/5d
MATCHSTATE:0:423:rrrc/crf:Ah9h|/Tc3d4c
MATCHSTATE:1:424:crc/rf:|5cQc/TdJh4s
MATCHSTATE:0:425:cc/crc/crf:4d5c|/6s8cJc/7d
MATCHSTATE:1:426:f:|4sAs
MATCHSTATE:0:427:f:Jc5d|
MATCHSTATE:1:428:cc/cc/rrf:|Js3h/TdQh2h/5s
MATCHSTATE:0:429:cc/crf:3s8c|/5s4d7s
MATCHSTATE:1:430:crc/rf:|2cKc/Kh2sQs
MATCHSTATE:0:431:cc/crc/rrf:7d8s|/7h7cTd/4d
MATCHSTATE:1:432:crrrc/cc/rf:|AcTd/Kd2h6c/5d
MATCHSTATE:0:433:rc/rc/crc/rrf:9cAh|/JhQh5c/Jc/Qc
MATCHSTATE:1:434:rrrc/rf:|Qh8s/6s2d9d
MATCHSTATE:0:435:rrc/crf:2h5c|/7s5sQh
MATCHSTATE:1:436:f:|JcAs
MATCHSTATE:0:437:rc/cc/cc/crrrrc:Qc2d|Kh3h/6h6c5h/9h/7d
MATCHSTATE:1:438:rrc/crrrc/cc/rc:7dKd|5cQc/6cJhJc/4s/8d
MATCHSTATE:0:439:rf:Ts3s|
MATCHSTATE:1:440:crf:|8c3h
MATCHSTATE:0:441:cc/cc/rc/rrrc:Jc6c|JdQs/5d3h9h/Qd/6d
MATCHSTATE:1:442:crf:|2hAh
MATCHSTATE:0:443:rc/rc/cc/cc:Ah2d|Qc9h/Kc8d4h/Ks/Qh
MATCHSTATE:1:444:cc/crrf:|9d6s/Js4c8s
MATCHSTATE:0:445:rf:6cKc|
MATCHSTATE:1:446:cc/rf:|6hJc/JhAd3c
MATCHSTATE:0:447:cc/crc/rrc/crc:AcJh|As6h/5d2s7s/8c/Qs
MATCHSTATE:1:448:rc/cc/rf:|4dQs/4h8dAh/5c
MATCHSTATE:0:449:cc/crrrc/crc/rrc:Td5d|KcAh/5c7cJh/9c/8d
MATCHSTATE:1:450:crc/cc/rc/rc:Jd4c|5c7d/JcJhTs/Kh/Qh
MATCHSTATE:0:451:rc/rc/rf:Th5h|/9hAc4d/9c
MATCHSTATE:1:452:rc/rrc/crrrrc/rrc:Kh8c|3dTd/6sTcJc/Jd/7d
MATCHSTATE:0:453:rc/rrrrc/crc/cc:Qd5h|Ah8s/5dTc6c/Th/3h
MATCHSTATE:1:454:cc/crc/rc/rf:|7cQc/9hTdKs/Ts/Qh
MATCHSTATE:0:455:rrc/cc/cc/rc:5sAs|TdTc/4d2dJc/8d/Th
MATCHSTATE:1:456:rf:|8cTh
MATCHSTATE:0:457:rrf:9c6h|
MATCHSTATE:1:458:cc/cc/cc/rf:|9d5d/6cTh3d/Qh/4s
MATCHSTATE:0:459:rrrc/cc/cc/crc:8sAd|3hJh/6c8d3d/2s/2c
MATCHSTATE:1:460:rc/cc/cc/rc:8sJc|5d7d/Jh7c5h/Ad/7h
MATCHSTATE:0:461:cc/cc/rc/crf:5c4h|/Js6h3s/Tc/Ac
MATCHSTATE:1:462:f:|4h2s
MATCHSTATE:0:463:rrc/rrc/rc/rrc:Ah4d|3cKs/2s4sJc/8c/Qh
MATCHSTATE:1:464:crc/cc/rrc/cc:Kc7h|5h7d/Js9c5s/8d/4h
MATCHSTATE:0:465:crrf:2cTs|
MATCHSTATE:1:466:f:|JsAd
MATCHSTATE:0:467:cc/rc/crrrrc/cc:8h9s|Kd6d/3dTh9c/Jc/Ad
MATCHSTATE:1:468:f:|2s8c
MATCHSTATE:0:469:cc/cc/cc/crf:4h9c|/5h7sJd/2c/Td
MATCHSTATE:1:470:f:|7h9s
MATCHSTATE:0:471:cc/crf:JhTh|/6cKs4h
MATCHSTATE:1:472:f:|Kh7c
MATCHSTATE:0:473:crc/crc/rf:4sKd|/8s5s9d/Ah
MATCHSTATE:1:474:cc/rf:|3hTh/2d8hTc
MATCHSTATE:0:475:cc/rc/rrc/rc:4sKs|6h7c/Ts2dTc/2s/Kc
MATCHSTATE:1:476:crrc/cc/cc/rc:Qc4c|4h7c/8d3c9d/Qh/Td
MATCHSTATE:0:477:rrf:8s5s|
MATCHSTATE:1:478:f:|4c2d
MATCHSTATE:0:479:crc/rc/crrc/rc:9h6s|5hTd/Qd7c5d/Kh/3s
MATCHSTATE:1:480:rrc/rc/cc/rf:|Kc2d/8d5cKd/Th/6c
MATCHSTATE:0:481:cc/cc/cc/crc:2sQc|2d8s/As5hKc/8c/Jc
MATCHSTATE:1:482:f:|7h5d
MATCHSTATE:0:483:rrc/rc/crf:5c5h|/4h5d4c/Td
MATCHSTATE:1:484:cc/rc/cc/cc:5cQh|QsTc/4s7hTd/4c/2h
MATCHSTATE:0:485:f:As4h|
MATCHSTATE:1:486:f:|5d6c
MATCHSTATE:0:487:cc/rrf:Kd6c|/4dKhTs
MATCHSTATE:1:488:crrrf:|3cKd
MATCHSTATE:0:489:rf:QhKc|
MATCHSTATE:1:490:f:|QcJc
MATCHSTATE:0:491:rf:8d2h|
MATCHSTATE:1:492:f:|5d4c
MATCHSTATE:0:493:rf:Ac9d|
MATCHSTATE:1:494:f:|7hTh
MATCHSTATE:0:495:rc/cc/cc/rrc:Ac6h|7c2c/KcAd3c/6s/4c
MATCHSTATE:1:496:cc/rrc/cc/rrc:4s6s|7d2c/Tc4cTd/9s/Kh
MATCHSTATE:0:497:cc/crrc/crf:Jd9h|/6s3h4h/Qc
MATCHSTATE:1:498:cc/cc/cc/rrrc:4d5d|7s9d/6dQs3d/Ah/7d
MATCHSTATE:0:499:rrf:2c9c|
MATCHSTATE:1:500:f:|Th6h
MATCHSTATE:0:501:f:3h5c|
MATCHSTATE:1:502:crc/rrrf:|9s3d/Kc9d8d
MATCHSTATE:0:503:rrf:3c5c|
MATCHSTATE:1:504:rc/cc/rf:|6d7c/2c8cJh/4c
MATCHSTATE:0:505:crc/cc/rrf:3c8h|/Ac4d7d/5c
MATCHSTATE:1:506:crrrc/cc/rc/crc:9h6s|QcAc/AsJc2c/9d/Kc
MATCHSTATE:0:507:cc/rrc/cc/rrc:4h4s|7dKh/5d9cQc/Js/7h
MATCHSTATE:1:508:cc/rf:|QhQc/6cTh3d
MATCHSTATE:0:509:rc/crrrc/rc/crrc:8cKd|5dJs/4d9s8d/Ah/Jd
MATCHSTATE:1:510:crf:|Ts4s
MATCHSTATE:0:511:cc/cc/cc/rc:Qh8h|9s5s/6s4c3h/9c/8d
MATCHSTATE:1:512:f:|8cTc
MATCHSTATE:0:513:rf:3hTh|
MATCHSTATE:1:514:cc/rf:|QsTh/Jc4s6c
MATCHSTATE:0:515:rrrf:2cJc|
MATCHSTATE:1:516:f:|JsAd
MATCHSTATE:0:517:cc/cc/cc/crf:Kd3h|/Ah4c3d/Jc/Th
MATCHSTATE:1:518:rrrc/cc/rc/rc:5c2h|ThTc/Jc8c6s/Td/4h
MATCHSTATE:0:519:cc/rrc/rc/rc:6c9d|2s3d/2h8dQs/Ts/8c
MATCHSTATE:1:520:f:|2c4d
MATCHSTATE:0:521:rc/rc/rc/cc:8d4d|JcTd/2h3d7s/2d/Js
MATCHSTATE:1:522:crrrc/cc/rrc/cc:Ac3s|TdJc/5c3c6d/Kc/Ah
MATCHSTATE:0:523:cc/rc/crc/crrc:3d7s|4d5h/8s9s3h/Tc/4s
MATCHSTATE:1:524:f:|KdAs
MATCHSTATE:0:525:crc/rrrc/cc/rrc:AdKs|8cKd/5h2h4c/2s/8h
MATCHSTATE:1:526:f:|ThQs
MATCHSTATE:0:527:cc/cc/crf:9h3h|/Td3s5d/2h
MATCHSTATE:1:528:rrrc/crf:|4s5c/Td3sQs
MATCHSTATE:0:529:crrc/cc/cc/cc:KhQh|6c7h/Qc5h9h/7s/Qd
MATCHSTATE:1:530:crrrf:|KsAd
MATCHSTATE:0:531:crc/crf:7c6d|/3sKc3h
MATCHSTATE:1:532:crc/cc/crrc/cc:9h3d|6hQc/4hAhKh/4s/2d
MATCHSTATE:0:533:rf:Kh2c|
MATCHSTATE:1:534:f:|3c7s
MATCHSTATE:0:535:rc/rrf:Ah5h|/2h8h9s
MATCHSTATE:1:536:cc/cc/rf:|3h2d/Qd5dQc/Jh
MATCHSTATE:0:537:rc/rrf:8hJc|/Ks8cAs
MATCHSTATE:1:538:f:|2s6c
MATCHSTATE:0:539:rc/cc/crc/rrf:4c5s|/9s9h8c/7c/Jh
MATCHSTATE:1:540:cc/rf:|6cTs/AhJd7d
MATCHSTATE:0:541:cc/cc/rc/rc:Th3s|6h4h/Td2cAh/Kh/7s
MATCHSTATE:1:542:rc/rc/cc/cc:8s8d|Qd3s/9h3d8h/5h/Ts
MATCHSTATE:0:543:rc/rrc/crc/crf:5h6c|/8sQh9c/3s/7d
MATCHSTATE:1:544:crc/cc/rc/crrrrf:|6d3s/Jd4cTc/Td/9d
MATCHSTATE:0:545:cc/rc/crc/rc:TdKc|8d5c/As9hAd/2d/2h
MATCHSTATE:1:546:cc/cc/rf:|QhAc/6dQs4c/Jd
MATCHSTATE:0:547:cc/rrf:Td6s|/AhQd9d
MATCHSTATE:1:548:crf:|Kh8c
MATCHSTATE:0:549:crc/cc/crf:AhKc|/QdTh9c/Ad
MATCHSTATE:1:550:crc/crrc/rf:|QdAd/Td4s9s/Jh
MATCHSTATE:0:551:rf:3dJh|
MATCHSTATE:1:552:cc/rf:|8c7h/3d6s3s
MATCHSTATE:0:553:cc/rc/rc/cc:6cJd|3d2s/Ah6sTc/Kh/5c
MATCHSTATE:1:554:f:|QdTs
MATCHSTATE:0:555:cc/crrrc/cc/rrc:As2h|4sTc/2s7dKs/4h/Kh
MATCHSTATE:1:556:f:|Qd7s
MATCHSTATE:0:557:cc/rrrc/rc/crf:4h5c|/7d7h6c/2h/8d
MATCHSTATE:1:558:f:|AsAd
MATCHSTATE:0:559:cc/rrf:KcKd|/9cAs8h
MATCHSTATE:1:560:f:|2d8s
MATCHSTATE:0:561:rrc/rrrc/cc/cc:2dTh|2sTs/Kh5dTc/7d/7c
MATCHSTATE:1:562:cc/rrf:|2s5s/9s4cKh
MATCHSTATE:0:563:rc/cc/cc/cc:9c5h|7d6d/4c6h9s/Jh/3h
MATCHSTATE:1:564:crf:|2dAs
MATCHSTATE:0:565:rf:4h3d|
MATCHSTATE:1:566:rrf:|3s8d
MATCHSTATE:0:567:rc/rrf:5dKh|/As2sTc
MATCHSTATE:1:568:crf:|3c6s
MATCHSTATE:0:569:cc/rc/cc/rrf:Ah4s|/4dTd5c/2d/6c
MATCHSTATE:1:570:f:|Tc8h
MATCHSTATE:0:571:cc/cc/rrrc/rc:9sQc|8d7c/5d9c2d/4s/5h
MATCHSTATE:1:572:rc/rf:|8d5s/4cTcQd
MATCHSTATE:0:573:rf:Qc3c|
MATCHSTATE:1:574:f:|Kh3c
MATCHSTATE:0:575:cc/crrc/cc/rrf:4s2c|/7h3s9c/2s/Js
MATCHSTATE:1:576:cc/rf:|6s8c/5hKsKc
MATCHSTATE:0:577:cc/rrc/rc/crrc:3dTs|Tc7d/AsKhJc/Qc/6h
MATCHSTATE:1:578:rc/rc/cc/crrrrc:2d5c|3cQc/6sKs6h/Qd/5h
MATCHSTATE:0:579:cc/rrrrc/cc/crf:3h7d|/9c8sTd/4h/Qc
MATCHSTATE:1:580:cc/rc/cc/crrrf:|8c5c/9hKc2d/9d/Qs
MATCHSTATE:0:581:f:Qc4d|
MATCHSTATE:1:582:f:|3hQd
MATCHSTATE:0:583:rf:9h3d|
MATCHSTATE:1:584:rf:|7s4c
MATCHSTATE:0:585:cc/cc/rrrc/rc:5h4s|9sQd/2c6d7d/Tc/6c
MATCHSTATE:1:586:f:|Js5s
MATCHSTATE:0:587:rrc/crrrrc/cc/crrrrc:5cTc|4d3h/9sJc9d/Qd/6h
MATCHSTATE:1:588:rrc/rf:|9s2h/4c3h7d
MATCHSTATE:0:589:cc/crrf:Ad6s|/5dTs6c
MATCHSTATE:1:590:rrrf:|TcQs
MATCHSTATE:0:591:rf:7cTs|
MATCHSTATE:1:592:crf:|KdAh
MATCHSTATE:0:593:cc/crrc/cc/crc:Qs2c|Jd6s/Js3dKs/Kc/8h
MATCHSTATE:1:594:crf:|9dJh
MATCHSTATE:0:595:crc/cc/crf:6h8h|/2hJd5d/3d
MATCHSTATE:1:596:crc/rrc/rf:|4c2c/Ts8sTd/5s
MATCHSTATE:0:597:rf:7sQd|
MATCHSTATE:1:598:f:|JsAs
MATCHSTATE:0:599:rc/rc/cc/cc:3dTc|8s9s/KdKc2d/5d/Ts
MATCHSTATE:1:600:rrrc/rc/cc/cc:4h8d|4dKh/3s9h7d/9c/Kc
MATCHSTATE:0:601:rf:TsKh|
MATCHSTATE:1:602:f:|4sJh
MATCHSTATE:0:603:crc/cc/crf:6sJc|/As5s7c/Td
MATCHSTATE:1:604:f:|8c6s
MATCHSTATE:0:605:rf:Kh7c|
MATCHSTATE:1:606:rrc/cc/cc/cc:5hAh|8hTh/3s4sTd/6s/As
MATCHSTATE:0:607:crc/crf:8dQh|/Tc9h2d
MATCHSTATE:1:608:f:|3sAh
MATCHSTATE:0:609:rrc/cc/crf:KsJc|/7cJd9s/6c
MATCHSTATE:1:610:crf:|7d8s
MATCHSTATE:0:611:crc/crrc/crc/rc:9h5d|2s3d/Th8c5c/Jd/Jh
MATCHSTATE:1:612:crf:|TcQs
MATCHSTATE:0:613:rf:3d9s|
MATCHSTATE:1:614:rrf:|7hTd
MATCHSTATE:0:615:rrc/crf:Td4h|/TcAs7d
MATCHSTATE:1:616:crrrc/crrf:|Th3s/5dTd4s
MATCHSTATE:0:617:rrrc/cc/crc/crrc:TdQd|Kd6s/Qs5h9s/2h/3c
MATCHSTATE:1:618:crc/rrc/rf:|7cQd/QcKh2h/7h
MATCHSTATE:0:619:cc/crrc/rrc/crf:2h7c|/AhJs5s/Th/2s
MATCHSTATE:1:620:f:|9s8s
MATCHSTATE:0:621:rrc/cc/cc/cc:9sTd|KdJs/3dQc3h/2h/4h
MATCHSTATE:1:622:rc/cc/cc/cc:2s4c|Jd5c/8h4hQs/7h/4d
MATCHSTATE:0:623:cc/cc/crrrf:Js9s|/8cAc8s/Ad
MATCHSTATE:1:624:cc/crrrc/crc/cc:4hKd|7h8s/Ts7d4s/3h/8c
MATCHSTATE:0:625:cc/cc/rc/rc:9h6c|4h7d/As8h3d/Ac/6s
MATCHSTATE:1:626:f:|2s8c
MATCHSTATE:0:627:rf:9sAc|
MATCHSTATE:1:628:crrc/rf:|5c8s/9dAs5h
MATCHSTATE:0:629:rrrc/cc/rc/crc:3hJc|2d5h/Jd2hKd/Qs/9d
MATCHSTATE:1:630:rc/cc/rrc/cc:JsTs|QsAd/4d7d6c/Qh/9d
MATCHSTATE:0:631:rf:7s9h|
MATCHSTATE:1:632:rc/rf:|8cTh/Td9c9d
MATCHSTATE:0:633:crrf:8c9c|
MATCHSTATE:1:634:rc/cc/rf:|9dAs/8h2sJh/Td
MATCHSTATE:0:635:cc/crrc/cc/cc:4h9c|KcAs/3dKd5s/8d/Js
MATCHSTATE:1:636:f:|2cTc
MATCHSTATE:0:637:rf:9dJd|
MATCHSTATE:1:638:crc/cc/rf:|7d3s/4h6c8d/6s
MATCHSTATE:0:639:rf:5dQh|
MATCHSTATE:1:640:rc/rf:|AsKs/3hJh4c
MATCHSTATE:0:641:rrrc/crf:AsKd|/4c5h2s
MATCHSTATE:1:642:f:|3d6s
MATCHSTATE:0:643:crrrc/cc/cc/rf:8h2d|/3c6dTh/6h/2h
MATCHSTATE:1:644:rrc/cc/rc/rf:|3h5d/QsKd8s/4d/2d
MATCHSTATE:0:645:rc/cc/rc/crf:9h8h|/2hQc5h/5s/7h
MATCHSTATE:1:646:f:|9d4h
MATCHSTATE:0:647:rrc/rc/crf:JcTd|/Jh9dAd/9c
MATCHSTATE:1:648:cc/rc/rrf:|3c2s/3d6h7c/Jh
MATCHSTATE:0:649:rrc/cc/cc/cc:Ah5c|Kc5h/5sQs4s/7d/6h
MATCHSTATE:1:650:rrc/cc/crc/rc:9hJs|QhKh/3c2c7d/9d/9c
MATCHSTATE:0:651:crrc/crf:5dQd|/Ac7hJc
MATCHSTATE:1:652:cc/rc/rf:|KdJh/7hKsTc/8d
MATCHSTATE:0:653:cc/crc/rrrrf:Kd8h|/Qh6s7h/Js
MATCHSTATE:1:654:rc/rrrc/cc/rc:6sJh|8hQc/9h4s7c/7s/As
MATCHSTATE:0:655:rrc/cc/crf:As6d|/4s6s9d/Qh
MATCHSTATE:1:656:crrrf:|9h5h
MATCHSTATE:0:657:cc/rc/cc/crrc:Ks3c|4h8s/JhKdQd/9s/Th
MATCHSTATE:1:658:rc/cc/rc/cc:QcQd|8d5s/7sAdTh/7c/2h
MATCHSTATE:0:659:crc/rc/crc/crrrf:Kh2d|/TdAd6c/Jh/3s
MATCHSTATE:1:660:rrc/crc/cc/rrc:6sTc|4d9s/Ah2cKh/3s/3c
MATCHSTATE:0:661:crrc/crrrf:5h3s|/Qd7cKs
MATCHSTATE:1:662:crc/rc/cc/crc:Ac7s|Kd3d/Ts6d8h/9s/Ks
MATCHSTATE:0:663:rf:3c8h|
MATCHSTATE:1:664:f:|8h2d
MATCHSTATE:0:665:rf:3s7c|
MATCHSTATE:1:666:crrc/rc/rc/cc:6s8d|7hKd/Td8sQd/Ah/2c
MATCHSTATE:0:667:cc/rc/crf:4s7h|/5d2s5c/4c
MATCHSTATE:1:668:f:|3d5d
MATCHSTATE:0:669:cc/rc/cc/crrc:KsQc|Td7s/4s5s3s/8h/Qd
MATCHSTATE:1:670:rrrc/rrc/cc/cc:8hQd|4h2c/4sTs7d/7s/Td
MATCHSTATE:0:671:cc/rc/rrc/crc:KdAs|Ad3c/2s7s9c/Jc/Td
MATCHSTATE:1:672:crf:|Qs7d
MATCHSTATE:0:673:rrc/cc/crc/cc:6s4h|Ts9d/2dAc7s/9s/2c
MATCHSTATE:1:674:rc/rc/cc/rf:|Td8s/4dKd9s/Qh/5s
MATCHSTATE:0:675:rrrc/rc/crc/crf:8cJd|/QhQcAh/3d/9s
MATCHSTATE:1:676:crc/rrc/crrf:|7hJd/2h9dKd/Ah
MATCHSTATE:0:677:rc/crc/cc/crrc:9s3s|8s5d/5c8d2c/9c/Ad
MATCHSTATE:1:678:f:|6hAc
MATCHSTATE:0:679:rf:AcTc|
MATCHSTATE:1:680:rrf:|4s4d
MATCHSTATE:0:681:cc/crrrf:6d4c|/3c7hKh
MATCHSTATE:1:682:rrc/cc/rrrrc/cc:7c8h|7d2s/9dJhKs/4c/2c
MATCHSTATE:0:683:rrc/rc/crf:2dTc|/4sJs3d/Ks
MATCHSTATE:1:684:f:|Kd8h
MATCHSTATE:0:685:cc/cc/cc/cc:4s6s|Qc7d/Qh7c5d/Td/2h
MATCHSTATE:1:686:f:|9s5c
MATCHSTATE:0:687:rf:JhTh|
MATCHSTATE:1:688:rc/cc/cc/rrc:9h7s|6h6d/7d9dQc/Kh/4s
MATCHSTATE:0:689:rc/crc/cc/rf:Ks8s|/7hKh8c/3c/3s
MATCHSTATE:1:690:f:|Td9s
MATCHSTATE:0:691:rrc/crc/rrf:2h5h|/TdJsAh/Jc
MATCHSTATE:1:692:rrc/rrc/crf:|3h5h/7hKh4c/Td
MATCHSTATE:0:693:crc/rf:6d5c|/Ts2h6h
MATCHSTATE:1:694:f:|Qh7h
MATCHSTATE:0:695:rf:2c8d|
MATCHSTATE:1:696:f:|2hKs
MATCHSTATE:0:697:cc/crf:2h3d|/Ad5sKs
MATCHSTATE:1:698:f:|8c7c
MATCHSTATE:0:699:cc/crc/crrc/rrc:5h8s|8hQd/7c4c3c/Jc/2c
MATCHSTATE:1:700:rc/cc/cc/rf:|6cTs/7h3c7s/4h/3s
MATCHSTATE:0:701:cc/cc/crrc/rrf:9c7c|/8s8cKd/7h/Ks
MATCHSTATE:1:702:f:|5h2h
MATCHSTATE:0:703:cc/cc/cc/cc:7h5d|KhKc/Jh2d8d/9c/7d
MATCHSTATE:1:704:f:|6h7d
MATCHSTATE:0:705:rc/cc/crf:JdTh|/7c3c3h/5s
MATCHSTATE:1:706:f:|5d6h
MATCHSTATE:0:707:rrc/cc/cc/cc:Ah8h|QsAd/7h4dKh/2h/5d
MATCHSTATE:1:708:cc/rrc/crc/cc:Ks3d|TsJd/8s8c6d/5d/Qh
MATCHSTATE:0:709:cc/crf:5d9c|/Qc6c2s
MATCHSTATE:1:710:f:|Js8d
MATCHSTATE:0:711:rc/rrf:6sJd|/Kd5dAc
MATCHSTATE:1:712:crf:|8d2h
MATCHSTATE:0:713:rrrf:4hTc|
MATCHSTATE:1:714:crc/rc/rc/crc:2d5h|Th9c/8h9dTc/8c/Qd
MATCHSTATE:0:715:rc/crc/cc/crf:Ad3c|/4d7sJs/3h/6d
MATCHSTATE:1:716:f:|Qd3d
MATCHSTATE:0:717:cc/cc/cc/rc:Ad2c|As4d/3hAh9h/Jc/4h
MATCHSTATE:1:718:rc/crc/rf:|Qh4h/5c7h6c/7d
MATCHSTATE:0:719:rrrf:3c7s|
MATCHSTATE:1:720:cc/rf:|As9s/9dThAc
MATCHSTATE:0:721:cc/rrc/rc/cc:Ad6h|Tc3s/9sTdQd/7d/Jh
MATCHSTATE:1:722:f:|Kc3c
MATCHSTATE:0:723:cc/rrc/crrrrc/rrc:Td6h|Ts8c/5h8d2c/Ad/9h
MATCHSTATE:1:724:cc/cc/rc/cc:Ad3h|Kc4d/As5cJh/8h/Js
MATCHSTATE:0:725:rc/rc/crrc/rrrc:8c6c|KsKd/Tc9hJs/7s/Jd
MATCHSTATE:1:726:f:|3d8s
MATCHSTATE:0:727:rf:3c9d|
MATCHSTATE:1:728:f:|3h9h
MATCHSTATE:0:729:rrc/crc/rc/crrrrc:5d5h|6d2h/4d6h3s/Ad/6s
MATCHSTATE:1:730:crrc/cc/cc/rf:|QsAh/AcKh3d/3c/7d
MATCHSTATE:0:731:cc/rc/crc/cc:9s2h|Jd9h/Ad5cAc/8c/4d
MATCHSTATE:1:732:cc/crc/rrc/rc:5dKs|Qc5c/Jd8h9h/Qd/3s
MATCHSTATE:0:733:rrrc/crf:As4c|/Tc6cQs
MATCHSTATE:1:734:f:|9sJh
MATCHSTATE:0:735:cc/crrc/crf:JsKh|/4h2sAc/4d
MATCHSTATE:1:736:f:|9h8c
MATCHSTATE:0:737:cc/rc/rrc/cc:5h9s|7d8d/4dAdTc/Js/2s
MATCHSTATE:1:738:f:|8hJc
MATCHSTATE:0:739:rrc/crf:Ac9c|/KcKd4c
MATCHSTATE:1:740:f:|KhTd
MATCHSTATE:0:741:rrrc/crc/cc/rc:Th6h|3c9h/4dJh4s/Kd/5d
MATCHSTATE:1:742:rf:|Ts7c
MATCHSTATE:0:743:cc/cc/rf:Ks9d|/Kc6c5h/Ad
MATCHSTATE:1:744:crc/rf:|5dQd/4d3h6h
MATCHSTATE:0:745:rrrf:9d8h|
MATCHSTATE:1:746:rrc/crc/crc/cc:2c3h|JcKs/KdTdTc/2s/9s
MATCHSTATE:0:747:crrf:QcTs|
MATCHSTATE:1:748:rc/crc/crrc/cc:As2d|Qs9s/2sThQd/9h/Ks
MATCHSTATE:0:749:rf:Th8d|
MATCHSTATE:1:750:rc/crrc/cc/rrc:9cKh|4d8c/6s9h6c/7c/5d
MATCHSTATE:0:751:rf:8dQc|
MATCHSTATE:1:752:rrc/rf:|5c9d/As3h3c
MATCHSTATE:0:753:rrc/cc/crrrc/cc:8cKs|4sQc/6sJh4h/6c/Th
MATCHSTATE:1:754:rc/cc/cc/crrc:8d5c|6s6c/TsAhKc/Qs/Qd
MATCHSTATE:0:755:crrc/cc/cc/cc:Ah9h|QcTs/Kh3h3s/Kd/2h
MATCHSTATE:1:756:cc/crrc/rc/cc:Ts7d|Kd9s/5s8d5h/6s/9d
MATCHSTATE:0:757:cc/crf:5s5c|/Ad2h4d
MATCHSTATE:1:758:f:|Ac6c
MATCHSTATE:0:759:f:Kd9c|
MATCHSTATE:1:760:f:|Jh5c
MATCHSTATE:0:761:cc/cc/cc/crrf:Td2s|/9s8s6c/7c/Jd
MATCHSTATE:1:762:rrf:|TcAh
MATCHSTATE:0:763:cc/cc/cc/cc:Jd8d|9hTd/3h9s5c/7s/9c
MATCHSTATE:1:764:cc/cc/rc/cc:ThAc|2d4c/Jh3s5h/6s/Td
MATCHSTATE:0:765:crc/crc/rc/rrf:Qh8d|/Kh7s3d/Kc/4h
MATCHSTATE:1:766:crrrf:|9hKs
MATCHSTATE:0:767:cc/cc/rrf:Kc2h|/3sTs4d/Qd
MATCHSTATE:1:768:f:|2cTd
MATCHSTATE:0:769:rrc/cc/cc/rrf:6d5h|/2d6c8s/3s/2h
MATCHSTATE:1:770:cc/rc/cc/rrc:TcAs|Td7c/3d9s5s/Ac/4h
MATCHSTATE:0:771:rc/cc/crrrf:2s7h|/3c5hJs/Jd
MATCHSTATE:1:772:rc/rc/rc/cc:6h5d|As7d/Ah6sKd/Ac/Ks
MATCHSTATE:0:773:rrrc/rc/rc/cc:3d6h|6d2h/JsAh4h/9d/7d
MATCHSTATE:1:774:crc/cc/rc/rf:|3d8c/Ah7hKh/7d/9s
MATCHSTATE:0:775:rrrf:Ks6c|
MATCHSTATE:1:776:rc/crc/crrf:|6s2s/4s3h3d/4d
MATCHSTATE:0:777:rc/rc/crc/cc:7h2h|9cTc/7dKs2d/4c/Jd
MATCHSTATE:1:778:crc/cc/rf:|2d9s/AdKs8d/3c
MATCHSTATE:0:779:cc/rrf:AhTh|/8sQh8d
MATCHSTATE:1:780:f:|6hAs
MATCHSTATE:0:781:rc/cc/cc/rc:Td5s|7c8c/4cKc7s/Jh/Kd
MATCHSTATE:1:782:f:|2hQh
MATCHSTATE:0:783:f:5hTh|
MATCHSTATE:1:784:rrf:|7c3d
MATCHSTATE:0:785:cc/rrf:Kc9c|/8dTs7h
MATCHSTATE:1:786:f:|7dQd
MATCHSTATE:0:787:rf:9hJc|
MATCHSTATE:1:788:rc/rf:|Td6c/Ac8s8d
MATCHSTATE:0:789:cc/crf:Js3s|/QhKd7d
MATCHSTATE:1:790:crrrf:|AsAc
